Time;Global_active_power;Voltage;Global_intensity;Efficiency;Transaction_duration;Transaction_amount;Simulated_Solar_Power;Day
01:13:00;0.5590909090909091;239.07718251214436;2.391117279666898;0.764585300979757;1.1705685597741746;669.169075046397;0.0;0
01:14:00;0.5641748785565579;239.0531228313671;2.4137404580152677;0.733136427303341;3.8519052830778264;2222.596319212207;0.0;0
01:15:00;0.5636710617626648;239.0507286606523;2.4137404580152677;0.9927817475924864;1.5357239099418412;886.12254814492;0.0;0
01:16:00;0.563558639833449;239.01859819569745;2.413185287994448;0.8557030534012646;1.6915142913081287;975.6589558005256;0.0;0
01:17:00;0.5573351839000694;238.99206800832755;2.388757807078417;0.8125996056309986;1.0676157255745413;609.4955916995532;0.0;0
01:18:00;0.5545551700208189;238.97712699514224;2.376127689104788;0.8170400980369465;2.6556578104418036;1507.9891786017572;0.0;0
01:19:00;0.5539569743233865;238.98599583622484;2.3696044413601665;0.7198185860189505;2.139463761216423;1211.5831998704582;0.0;0
01:20:00;0.5502151283830673;238.9673768216516;2.355725190839695;0.9145882998682342;2.7066700574214657;1523.6968192182521;0.0;0
01:21:00;0.5378043025676613;238.94656488549617;2.305898681471201;0.8873523323810326;3.8769003457934614;2136.120019540696;0.0;0
01:22:00;0.5387258848022206;238.9183483691881;2.313948646773074;0.8218661836697554;3.9212445184761835;2167.839598034957;0.0;0
01:23:00;0.5370770298403886;238.86983344899372;2.3018736988202635;0.6131043578356743;1.0182062686199111;559.8588708515613;0.0;0
01:24:00;0.5337515614156836;238.84067314365024;2.2867453157529494;0.851531976400825;2.3375497399259713;1276.694376691867;0.0;0
01:25:00;0.532971547536433;238.83248438584317;2.285496183206107;0.8421842396948543;1.698541158428195;927.1499337930135;0.0;0
01:26:00;0.5310562109646079;238.8236849410132;2.275086745315753;0.7140431830141332;3.050173718289912;1657.2954191288902;0.0;0
01:27:00;0.5283525329632199;238.80380985426785;2.265093684941013;0.9108375237709422;4.527030768533472;2448.7298015275014;0.0;0
01:28:00;0.5336502428868841;238.7825676613463;2.290215128383067;0.7502119705654535;4.259741876991742;2329.4971340717143;0.0;0
01:29:00;0.5297585010409438;238.7785912560722;2.272588480222068;0.8064890950052152;1.0868009906721976;589.7476406964888;0.0;0
01:30:00;0.5288438584316447;238.80036086051356;2.266342817487856;0.8746761353505045;4.111933471507228;2225.3927152037186;0.0;0
01:31:00;0.5267536433032617;238.80617626648163;2.255933379597502;0.9506215194957339;1.3417075090824737;722.8191923289148;0.0;0
01:32:00;0.5210811936155448;238.83114503816796;2.2358084663428177;0.8529372801236833;1.0451086871091069;558.0678642454844;0.0;0
01:33:00;0.5227578070784178;238.8129909784872;2.2458015267175573;0.7989764113678997;1.8308050394785622;981.9094049933277;0.0;0
01:34:00;0.5236405274115198;238.8222276197085;2.2437196391394862;0.747236302699858;4.044391064402121;2167.1874467856837;0.0;0
01:35:00;0.5235725190839694;238.8356349757113;2.2437196391394862;0.8585983792331338;3.9489353325428027;2116.1562744344214;0.0;0
01:36:00;0.5227189451769604;238.817120055517;2.241637751561416;0.909491747184627;4.067194843189901;2177.338074408972;0.0;0
01:37:00;0.5245732130464955;238.8344066620403;2.246634281748785;0.7665174138673557;3.7531190036916566;2013.8244461874272;0.0;0
01:38:00;0.5208910478834143;238.85508674531576;2.2313671061762665;0.9299565604919163;1.8244690311452267;972.3934329969657;0.0;0
01:39:00;0.5161651630811936;238.88449687716863;2.216238723108952;0.9818659750133113;4.293355216270366;2273.0098959105208;0.0;0
01:40:00;0.51658986814712;238.9022761970853;2.2155447605829286;0.9727954388913502;1.7480266434746474;925.2282060431195;0.0;0
01:41:00;0.5108410825815406;238.90224149895903;2.1944482997918118;0.8229057502513583;2.992804578479155;1569.0035912814315;0.0;0
01:42:00;0.506383067314365;238.89117279666897;2.174045801526718;0.8647715218251733;3.767288765771759;1956.5804166152031;0.0;0
01:43:00;0.5104760582928521;238.8573213046496;2.1952810548230395;0.9132855039222743;4.468477139947342;2343.08599132681;0.0;0
01:44:00;0.5120596807772381;238.82589174184596;2.1956974323386538;0.7912529368692212;1.2270880937241877;643.471985869589;0.0;0
01:45:00;0.5108563497571131;238.8061415683553;2.1918112421929217;0.8389760417293701;3.955626891936446;2070.4462603308866;0.0;0
01:46:00;0.5116072172102707;238.76699514226232;2.192505204718945;0.9527393144729388;3.411867213895886;1786.10525183018;0.0;0
01:47:00;0.5078723108952117;238.7678417765441;2.1786259541984734;0.8684060807955307;2.264325771271282;1177.8701515599096;0.0;0
01:48:00;0.4994018043025677;238.75594725884804;2.1453157529493407;0.7614662860841639;2.4547509140380757;1257.3403431003712;0.0;0
01:49:00;0.494587092297016;238.73730048577377;2.121582234559334;0.7758133523037424;3.888117692333103;1969.3347816827973;0.0;0
01:50:00;0.4918625954198473;238.70988202637056;2.11353226925746;0.9190678872709538;4.0391763394754525;2037.8494420962948;0.0;0
01:51:00;0.4989521165857044;238.6276474670368;2.144899375433727;0.792746931371803;1.6425371997365854;840.7035796582295;0.0;0
01:52:00;0.5003442054129077;238.5231922276197;2.1479528105482304;0.8161481610320369;3.5043256429824026;1795.3941489921447;0.0;0
01:53:00;0.4959139486467731;238.57079111727967;2.131852879944483;0.9374507613548975;2.8776682233854527;1463.5758084465324;0.0;0
01:54:00;0.4958376127689104;238.5242956280361;2.1340735600277583;0.8232080192853755;2.82984673468978;1440.4723350145016;0.0;0
01:55:00;0.4972213740458015;238.53764052741155;2.1371269951422622;0.9177958815739158;4.749414072321099;2421.1811496340965;0.0;0
01:56:00;0.4967411519777931;238.73301179736296;2.1375433726578765;0.7725039332154303;4.013039695648147;2047.8628537573368;0.0;0
01:57:00;0.5007550312283137;238.74804302567665;2.150728660652325;0.8402430996526424;2.8727618331676332;1475.112235118007;0.0;0
01:58:00;0.4903206106870229;238.859306037474;2.109646079111728;0.8176704520548739;4.434066108198715;2234.364037978508;0.0;0
01:59:00;0.4882373351839;239.0320749479528;2.101873698820264;0.8546063073144908;2.8232804681250254;1418.4591100037396;0.0;0
02:00:00;0.4905537820957668;239.01485773768212;2.105343511450382;0.8529758201695407;4.47334915155021;2251.0267791813935;0.0;0
02:01:00;0.4935530881332408;239.15491325468423;2.1233865371269958;0.6740706334360719;1.4862935151499996;754.767080487133;0.0;0
02:02:00;0.4929937543372658;239.2247120055517;2.1143650242886887;0.98;2.278723122091509;1152.5972144170319;0.0;0
02:03:00;0.4947009021512838;239.2429909784872;2.1213046495489243;0.8933273638930338;2.4810688098493916;1259.1604562218365;0.0;0
02:04:00;0.4923858431644691;239.28252602359476;2.112838306731436;0.829062388548157;2.2001317668221794;1112.310248382335;0.0;0
02:05:00;0.493442054129077;239.30818875780707;2.1142262317834835;0.8815477117291203;0.9909860323974788;501.39101836943365;0.0;0
02:06:00;0.4875267175572518;239.347626648161;2.0945176960444134;0.8020898697158892;1.4440026263388976;723.9042768985839;0.0;0
02:07:00;0.4826856349757112;239.38968771686328;2.071894517696044;0.7415242221742618;4.0360419640986125;2001.837186611686;0.0;0
02:08:00;0.4888049965301874;239.4426439972241;2.0932685634975714;0.9449012832417649;3.300502629804338;1654.270533136786;0.0;0
02:09:00;0.4903178348369188;239.49045107564191;2.097848716169327;0.8623549798437473;4.41246265178066;2216.8862553207464;0.0;0
02:10:00;0.4863789035392089;239.5497848716169;2.087439278278973;0.8410704758539942;2.6946568419093637;1347.451378265728;0.0;0
02:11:00;0.4826967383761277;239.59825121443444;2.068702290076336;0.9263285196807602;2.922702752879125;1448.6593964806214;0.0;0
02:12:00;0.4753074253990285;239.62894517696043;2.0437196391394865;0.787345267560516;3.891213532488217;1905.6610520900285;0.0;0
02:13:00;0.4725093684941013;239.6399236641221;2.033865371269952;0.997196392594469;3.389003343239491;1651.7844445822907;0.0;0
02:14:00;0.4757099236641222;239.65068008327552;2.042470506592644;0.8722134728125714;4.402884488118141;2155.1214598477527;0.0;0
02:15:00;0.476972935461485;239.68288688410823;2.04941013185288;0.9055212092008668;3.9523700633447834;1941.4379157552978;0.0;0
02:16:00;0.478648160999306;239.69565579458708;2.0523247744621798;0.8750852923377387;3.089453604973094;1519.8052081726414;0.0;0
02:17:00;0.4823414295628035;239.70756419153363;2.068702290076336;0.8644005672585091;2.668661990881792;1323.34568050673;0.0;0
02:18:00;0.4893199167244969;239.7070159611381;2.105759888965996;0.8658459367218893;4.040226328747685;2039.3665369566013;0.0;0
02:19:00;0.4966786953504511;239.7113948646773;2.128521859819569;0.9088705127590917;4.314390207525468;2201.3353884447406;0.0;0
02:20:00;0.4916419153365718;239.75662040249824;2.105621096460791;0.7094885818981033;1.5351331048646533;774.9913740382508;0.0;0
02:21:00;0.4865940319222762;239.75821651630807;2.0886884108258155;0.8724175253639925;2.033736419385142;1018.4549476006504;0.0;0
02:22:00;0.4860111034004163;239.77485773768217;2.092852185981957;0.8002491999956585;3.0154702309991537;1513.203173692841;0.0;0
02:23:00;0.4837807078417765;239.79600971547532;2.0777238029146425;0.867394014897073;3.5024149132950004;1745.0077522587674;0.0;0
02:24:00;0.4789257460097154;239.7957043719639;2.0589868147120054;0.8269888645484669;3.332433576661217;1645.343069320448;0.0;0
02:25:00;0.4805551700208189;239.80228313671063;2.063289382373352;0.8913913086027457;2.4588005707132874;1216.569046048345;0.0;0
02:26:00;0.4826967383761277;239.7794448299792;2.0764746703678;0.8572155913780335;1.02753094622114;511.60349011305095;0.0;0
02:27:00;0.4858292852185982;239.7785218598196;2.086328938237336;0.8888945175725146;3.919465925722449;1960.739751855887;0.0;0
02:28:00;0.4816113809854268;239.7909993060375;2.075503122831367;0.7770320779781286;3.53648762643964;1760.0638037709934;0.0;0
02:29:00;0.4765065926439972;239.79761276891048;2.052741151977793;0.9451839315860187;3.759864632812462;1850.764895343637;0.0;0
02:30:00;0.4725385149201943;239.81600277585008;2.036502428868841;0.9322006294800038;2.88103828454717;1407.0583952518434;0.0;0
02:31:00;0.478090215128383;239.80902151283829;2.060097154753643;0.768896596440229;3.0373904333340906;1500.5616401102877;0.0;0
02:32:00;0.4824024982650937;239.83917418459404;2.0736988202637057;0.7722188385244878;4.930614786121387;2452.2620343861927;0.0;0
02:33:00;0.473851492019431;239.8646217904233;2.038445523941707;0.8797169799081304;3.9338474220254533;1923.4584917485145;0.0;0
02:34:00;0.467147814018043;239.8824358084664;2.007911172796669;0.7745471234612208;1.3475988433442894;649.0879936605587;0.0;0
02:35:00;0.4678736988202637;239.9103122831367;2.008743927827897;0.7761198980945055;1.8649428953196199;898.7502645408829;0.0;0
02:36:00;0.4605718251214434;239.92195697432336;1.9823733518390003;0.7383075123012615;1.7443670056898168;829.646928555291;0.0;0
02:37:00;0.4599653018736989;239.9253226925746;1.9741845940319225;0.8750682733054229;2.8958544531585213;1371.641372990348;0.0;0
02:38:00;0.4598667591950034;239.94758501040943;1.974462179042332;0.901295807176976;3.6586367919943563;1733.3429559379795;0.0;0
02:39:00;0.4621027064538515;239.94585704371963;1.984732824427481;0.8232293892691207;5.110092772778549;2433.5713998754904;0.0;0
02:40:00;0.467000693962526;239.96028452463568;2.000832755031228;0.7251056008434912;2.3576919173759707;1131.9759798068885;0.0;0
02:41:00;0.4660013879250521;239.98152671755724;2.0012491325468424;0.7323559935684647;2.7076917900921242;1300.4037006782903;0.0;0
02:42:00;0.4615711311589174;239.9978972935461;1.9850104094378904;0.7805365450687739;3.6014746410858787;1715.736484277582;0.0;0
02:43:00;0.4622040249826509;239.98536433032612;1.986120749479528;0.8456721741704645;2.5834746283932253;1231.387118673517;0.0;0
02:44:00;0.4684607911172797;239.9557737682165;2.010270645385149;0.7912293673602818;3.457297650838183;1667.7175782518364;0.0;0
02:45:00;0.4649965301873699;239.9693962526024;1.9951422623178348;0.8181481780160276;5.085721030032292;2434.9063425553677;0.0;0
02:46:00;0.4653129770992366;239.96040943789035;1.999583622484386;0.8687726094829985;4.370253891265234;2096.9391761231686;0.0;0
02:47:00;0.4635253296321999;239.9612421929216;1.994587092297016;0.9458023781995365;3.1686699040556388;1516.60018506035;0.0;0
02:48:00;0.4670645385149202;239.9563011797363;2.0080499653018737;0.936035679475755;2.1205894691284617;1021.7938258923612;0.0;0
02:49:00;0.4718209576682859;239.928133240805;2.0201249132546844;0.7601617704189426;1.012867107700395;490.92129086442606;0.0;0
02:50:00;0.4649784871616932;239.91430950728665;2.0004163775156143;0.727347943369701;4.590082757251737;2202.911596543597;0.0;0
02:51:00;0.4636113809854267;239.89015961138097;1.9927827897293544;0.7946808508162893;1.193717276041211;570.655328009247;0.0;0
02:52:00;0.4609798750867453;239.8675086745316;1.979875086745316;0.9381465373944569;4.5497348068501395;2160.704113406827;0.0;0
02:53:00;0.4646204024982651;239.83189451769604;1.998473282442748;0.7862920360789807;3.6390283822573117;1744.1776917506152;0.0;0
02:54:00;0.4645607217210271;239.80915336571823;2.0011103400416377;0.9078553609711624;2.8983147845456876;1390.8565627621344;0.0;0
02:55:00;0.4643761276891048;239.81259541984733;1.9981956974323387;0.8835942276381166;2.5398695445194357;1217.0864274619785;0.0;0
02:56:00;0.4595711311589174;239.7651769604441;1.976821651630812;0.8137710122695558;5.0603832835857645;2398.4850112682047;0.0;0
02:57:00;0.4525773768216516;239.5657321304649;1.9533657182512143;0.8708000469540638;5.212567199773827;2439.2702801162227;0.0;0
02:58:00;0.4523733518390007;239.70828591256077;1.9462873004857737;0.9200383986913436;4.21447798021377;1966.2275834666011;0.0;0
02:59:00;0.4489979181124219;239.70370575988892;1.9346287300485776;0.7614435319444759;2.2425343535172466;1039.9476691412108;0.0;0
03:00:00;0.4488716169326856;239.71007633587783;1.9326856349757116;0.8538137433517294;3.4491502265846203;1597.936876156974;0.0;0
03:01:00;0.4551117279666898;239.7049201943095;1.956974323386537;0.6805699000814772;1.0370855539163981;486.49307288000557;0.0;0
03:02:00;0.4528979875086745;239.7394031922276;1.9522553782095768;0.8649920840447842;2.202883530817602;1031.0211726022872;0.0;0
03:03:00;0.4497043719639139;239.74229007633588;1.9435114503816795;0.8996824559030336;1.1574905504961468;539.323330014332;0.0;0
03:04:00;0.4483081193615545;239.7336086051353;1.9294934073560028;0.9689833588196286;3.691060009750357;1707.35302272279;0.0;0
03:05:00;0.4497696044413602;239.75269951422624;1.9393476752255376;0.8547086840975039;4.551733630635927;2116.391549523796;0.0;0
03:06:00;0.4433115891741846;239.79031228313676;1.9097848716169328;0.9691654480903319;1.0778584255515975;493.6030140749453;0.0;0
03:07:00;0.4416627342123526;239.814240111034;1.9043719639139485;0.98;1.5702965666661495;717.1473998676582;0.0;0
03:08:00;0.4389271339347675;239.8252185981957;1.8939625260235944;0.9820422610678232;4.208902802735418;1911.767733497796;0.0;0
03:09:00;0.4453115891741845;239.8256210964608;1.9210270645385148;0.9060312927803349;1.9219596024610408;885.4689084870981;0.0;0
03:10:00;0.4482637057598889;239.8432824427481;1.930326162387231;0.8129772551082921;4.208736516674231;1948.5429999556504;0.0;0
03:11:00;0.4465163081193615;239.8412907702984;1.923941707147814;0.9156697735821905;3.530494034125976;1629.1135057386184;0.0;0
03:12:00;0.4421332408049965;239.84410825815405;1.9070090215128384;0.8790297128359892;2.730476777484241;1248.878788311215;0.0;0
03:13:00;0.4472699514226231;239.8590006939625;1.9318528799444832;0.9399473974451079;5.199148856101493;2409.14157010347;0.0;0
03:14:00;0.4524177654406662;239.84974323386533;1.9496183206106872;0.840618930267208;3.6511921077094605;1707.3538536364752;0.0;0
03:15:00;0.455383761276891;239.85546842470507;1.9623872310895212;0.98;4.3517465987367165;2048.320597516509;0.0;0
03:16:00;0.4588160999306037;239.857120055517;1.9726578764746705;0.8320947745375088;1.2823760718104487;606.7639802174505;0.0;0
03:17:00;0.4480791117279667;239.8449410131853;1.9297709923664124;0.8596189718411849;3.859773560494897;1786.480019379564;0.0;0
03:18:00;0.4429562803608605;239.839625260236;1.9107564191533657;0.7804519646471841;2.372499472689477;1087.2574414795495;0.0;0
03:19:00;0.4441887578070784;239.83697432338656;1.9117279666897988;0.868524434533478;2.7168317910992053;1245.6756659799207;0.0;0
03:20:00;0.4418681471200555;239.85494101318528;1.9036780013879249;0.805811518342273;3.0555804102458675;1395.1981049375067;0.0;0
03:21:00;0.4425440666204025;239.8497918112422;1.9031228313671065;0.7252567616151285;1.6226448162655447;740.6783185225906;0.0;0
03:22:00;0.4398917418459403;239.82959750173487;1.8970159611380983;0.9017532666149641;1.5968167263515978;726.4886550549925;0.0;0
03:23:00;0.4381832061068702;239.82385843164468;1.8860513532269256;0.8473755161416827;3.4345583345203217;1553.5198130517917;0.0;0
03:24:00;0.4371311589174184;239.802879944483;1.882997918112422;0.8317396124271255;3.5923885637993767;1622.1370340368821;0.0;0
03:25:00;0.4307578070784177;239.81989590562108;1.8613462873004856;0.7930574423911473;4.267936446986928;1905.1550720922917;0.0;0
03:26:00;0.4297723802914642;239.824052741152;1.8530187369882023;0.9848213671689576;2.0589258661044876;914.9834909656365;0.0;0
03:27:00;0.438499653018737;239.8093962526024;1.8866065232477445;0.7769997294526895;1.8770286606239663;849.2165149524917;0.0;0
03:28:00;0.4388591256072172;239.81052741151976;1.8866065232477445;0.8505440346296528;4.552258968648609;2059.5699002849046;0.0;0
03:29:00;0.4324996530187369;239.79260929909788;1.8619014573213049;0.8207371572739639;2.5629056571334226;1144.2610236414992;0.0;0
03:30:00;0.430001387925052;239.78538514920197;1.852463566967384;0.7900418005594566;5.038446656923317;2238.0462118030173;0.0;0
03:31:00;0.4284580152671756;239.7831297709924;1.8505204718945176;0.818258201287612;4.324603112917332;1918.9284205615702;0.0;0
03:32:00;0.4336391394864677;239.78599583622483;1.8718945176960444;0.7696291291020871;1.3287529864125536;596.4162139144435;0.0;0
03:33:00;0.4406398334489937;239.79439972241497;1.901596113809854;0.8253634509867077;2.504748934399971;1142.1457231270554;0.0;0
03:34:00;0.4417612768910479;239.81889659958364;1.9067314365024288;0.7843032632226195;2.6674803960856797;1219.7593721412875;0.0;0
03:35:00;0.4332435808466343;239.8454614850798;1.8684247050659264;0.9390536754238938;5.311614413141408;2380.310687834664;0.0;0
03:36:00;0.4342706453851492;239.8588133240805;1.8736988202637055;0.8774550049825155;4.604060781600645;2069.1716169160354;0.0;0
03:37:00;0.4333407356002776;239.87257460097155;1.871616932685635;0.8298376995046921;1.382578843920824;620.708180663214;0.0;0
03:38:00;0.4298209576682859;239.903920888272;1.853296321998612;0.7961106159407234;2.6076155173615523;1159.3798993932785;0.0;0
